 2:0 2:1 2:2 2:3 2:4 2:5 2:6 2:7 2:8 2:9 2:10 2:11 2:12 2:13 2:14 2:15 2:16 2:17 2:18 2:19 2:20 2:21 2:22 2:23 2:24 2:25 2:26 2:27 2:28 2:29 2:30 2:31 2:32 2:33 2:34 2:35 2:36 2:37 2:38 2:39 2:40 2:41 2:42 2:43 2:44 2:45 2:46 2:47 2:48 2:49 2:50 2:51 2:52 2:53 2:54 2:55 2:56 2:57 2:58 2:59 2:60 2:61 2:62 2:63 2:64 2:65 2:66 2:67 2:68 2:69 2:70 2:71 2:72 2:73 2:74 2:75 2:76 2:77 2:78 2:79 2:80 2:81 2:82 2:83 2:84 2:85 2:86 2:87 2:88 2:89 2:90 2:91 2:92 2:93 2:94 2:95 2:96 2:97 2:98 2:99 2:100 2:101 2:102 2:103 2:104 2:105 2:106 2:107 2:108 2:109 2:110 2:111 2:112 2:113 2:114 2:115 2:116 2:117 2:118 2:119 2:120 2:121 2:122 2:123 2:124 2:125 2:126 2:127 2:128 2:129 2:130 2:131 2:132 2:133 2:134 2:135 2:136 2:137 2:138 2:139 2:140 2:141 2:142 2:143 2:144 2:145 2:146 2:147 2:148 2:149 2:150 2:151 2:152 2:153 2:154 2:155 2:156 2:157 2:158 2:159 2:160 2:161 2:162 2:163 2:164 2:165 2:166 2:167 2:168 2:169 2:170 2:171 2:172 2:173 2:174 2:175 2:176 2:177 2:178 2:179 2:180 2:181 2:182 2:183 2:184 2:185 2:186 2:187 2:188 2:189 2:190 2:191 2:192 2:193 2:194 2:195 2:196 2:197 2:198 2:199 2:200 2:201 2:202 2:203 2:204 2:205 2:206 2:207 2:208 2:209 2:210 2:211 2:212 2:213 2:214 2:215 2:216 2:217 2:218 2:219 2:220 2:221 2:222 2:223 2:224 2:225 2:226 2:227 2:228 2:229 2:230 2:231 2:232 2:233 2:234 2:235 2:236 2:237 2:238 2:239 2:240 2:241 2:242 2:243 2:244 2:245 2:246 2:247 2:248 2:249 2:250 2:251 2:252 2:253 2:254 2:255 2:256 2:257 2:258 2:259 2:260 2:261 2:262 2:263 2:264 2:265 2:266 2:267 2:268 2:269 2:270 2:271 2:272 2:273 2:274 2:275 2:276 2:277 2:278 2:279 2:280 2:281 2:282 2:283 2:284 2:285 2:286
2:0 1.0 0.7283934898716588 0.31678070526613195 0.533948374322067 0.5327435929541274 0.44094336977452186 0.31374469300944113 0.2895148555914729 0.6117888458258738 0.45207939443048495 0.43644282902918813 0.6713976763891603 0.31678070526613195 0.4258879771891961 0.4500603835318276 0.5086478832191204 0.20304257910619472 0.3792137605773565 0.4025259876790674 0.26863331861697837 0.31170675125125824 0.5181178263692806 0.12329431613297395 0.4506950754997593 0.5753734445195473 0.2713061000724886 0.157585680023083 0.2720298257971762 0.4972488399612662 0.4238050555706882 0.36886979240270307 0.4386926455936811 0.5419616565548634 0.4103245367947914 0.49098412979080236 0.47626477201657225 0.2260540818427497 0.42444680691268755 0.19895903835281226 0.6880712873287816 0.4842482274742726 0.3688657459306617 0.6818658590018258 0.7005150611721088 0.3669206665910166 0.7066719541960793 0.533948374322067 0.5436644680392606 0.3988293612761116 0.3806251380882792 0.5420937324479793 0.6248693067536083 0.6136669496485342 0.5406257462112851 0.5129885081544486 0.5632818066208547 0.42870322573870856 0.41875909416363755 0.4586637754576099 0.31317677496447494 0.3306593387666078 0.22675828217972605 0.14916726053838525 0.48866105812497657 0.2921083029049423 0.45905400635611854 0.37756370443262266 0.5281754069090524 0.2326726738657741 0.27888430439812617 0.2709036029872776 0.2407712364825359 0.5420937324479793 0.42444680691268755 0.20056465847070584 0.1469536923515743 0.40272461212137106 0.4113911571862688 0.6288044246622466 0.23801661224290635 0.4455783965988743 0.4168892043089749 0.5128982214718188 0.21932765908857374 0.4276736780434473 0.13189288499885518 0.22828393944614153 0.2775807622492199 0.5810210804161933 0.3915669442764024 0.06928363392066984 0.31600502798615904 0.6117888458258738 0.328686069599533 0.48855354082607494 0.7271140495536322 0.2512304029505189 0.3141547754393429 0.43644282902918813 0.4739708735036049 0.39611617756717704 0.3937425565159853 0.12043753548718804 0.5118134201189561 0.48920224279202573 0.3811050124728891 0.430629373083876 0.13141208333595006 0.1477787263206075 0.32923267138742984 0.3576586702695813 0.4805308245580783 0.29114937864494805 0.22104769398103133 0.32579502576936437 0.5515375626149697 0.46583090747043665 0.3222602402327678 0.37648381491535315 0.30852964463869564 0.29268808204356733 0.20553046746387954 0.5436644680392606 0.4215282438966079 0.2992828759764969 0.31264537555892274 0.32937530588131536 0.5632818066208547 0.41675124277669595 0.39943387818949094 0.6007473853453027 0.45164038906867965 0.4245950673667817 0.15179347640051444 0.1148780037942303 0.5103159346702004 0.16874055478301028 0.2932894129102488 0.3083297617285668 0.22335892483450293 0.09038502784913194 0.1148780037942303 0.12875343950722906 0.2727793912059944 0.3458048827152195 0.21668292666441055 0.2537091821368557 0.5692590845796748 0.6208710094978975 0.4762739956213419 0.2959889226154493 0.23644801032364396 0.5211522188907035 0.4837027104956584 0.6122303714883381 0.4626810155249708 0.29879780764664216 0.4001153396017201 0.2142675503816294 0.22859752648551257 0.33077578745609443 0.3158506695610285 0.42266697477081744 0.7047493215398933 0.10254058259801714 0.3551211788815243 0.2900198520435951 0.3164001920285628 0.5101431105695703 0.4840556374759741 0.36507588005072616 0.35772997556598995 0.4297406744905022 0.17496898146323195 0.16053835982283082 0.31374469300944113 0.47446897592176124 0.09498750095886707 0.26029696640202127 0.6668126665328458 0.5252398240759447 0.5111918367403916 0.5856266781014426 0.46264586323703155 0.23973091003679967 0.09817369249997367 0.4392986679855379 0.04235730977783557 0.5040054913481948 0.37078868068517057 0.4572955725923227 0.39331848402679276 0.6633223363421079 0.4772590320194992 0.06047750121747697 0.5097593559509077 0.16610958607120432 0.1000250626776163 0.281799874253043 0.41139974466050167 0.3618518324774104 0.6158887430218205 0.5206619451009891 0.2891847390708834 0.5083905023642031 0.3690401598857965 0.5796469520997474 0.6203043930492004 0.356050388966928 0.5645728338817938 0.4704900208652692 0.30498539579723644 0.2810992641736828 0.19229506695043053 0.15227311175888986 0.4805680465100506 0.28473862205827527 0.1779750418950434 0.2057018077148353 0.1771959669963645 0.29265091283899386 0.18993090176147337 0.39424400950350663 0.39440164035403275 0.502581292016149 0.4792952940944401 0.7025447754817572 0.8124375816446854 0.30411217941849267 0.12565310748806607 0.24155055839792655 0.23285284054444574 0.27500220407859505 0.2531967852805552 0.5251616891885466 0.28408968040304666 0.2863664666971285 0.35811971221564337 0.4808026574377555 0.3891072916176292 0.5256664121451282 0.8968019510608846 0.7804597186525207 0.10148624555168578 0.6915815665745508 0.42962730520223985 0.01770114143967817 0.2540840971855224 0.3724342632648581 0.09148165318515558 0.576429739971603 0.28284214369517163 0.42266697477081744 0.08297348837646835 0.265211527377901 0.05858328766540011 0.22609565635407658 0.22317982846809542 0.09033643550184531 0.07206676092470014 0.3018530061813656 0.23990568799107514 0.25702215658593897 0.47554009025264743 0.20830143367303772 0.29010246706815773 0.046334417762806696 0.26724694368469915 0.3893221162297627 0.5192831677414627 0.4747611776272261 0.13103035872741853 0.30226441032430496 0.2626809042464893 0.2626431671712968 0.17306248323696272 0.6032732986025471 0.22214296989688065 0.3966814973593856 0.4154235246575968 0.5593060655002535 0.5433728373209017 -0.02390031666154628 0.3551413509959461 0.2560305058604279 0.016400795086204446 0.284286665585048
2:1 0.7283934898716588 1.0 0.15455329191689074 0.05182270481340284 0.2983263350086519 0.1239238593363981 0.16101687415841284 0.10200250324681116 0.4382835991666215 0.40411036631588604 0.2204829357458394 0.484494720001323 0.06778653154249593 0.339778491280428 0.38253395135062923 0.06778653154249593 0.16101687415841284 0.3211626024886571 0.19697962930948393 0.10129789293021456 0.3349411981944413 0.484494720001323 0.016345563029476182 0.3544457155499733 0.2558439062690375 0.24457270430956884 0.03269567622848716 0.03182948241243424 0.32214722064568574 0.3544684451459553 0.26197983756918897 0.4204432500279381 0.34318648259569784 0.21685870860478293 0.37610189910460023 0.3163297079986623 0.18276755213296655 0.34586135749721864 0.1957543867517806 0.45261133334814796 0.4492090260376129 0.3192673573261315 0.5864954640636507 0.5883870937888648 0.030119076877315226 0.41232847742837914 0.05182270481340284 0.484494720001323 0.23519731668480148 0.2874429652933672 0.3997998012892939 0.384087664878984 0.19602501385939336 0.50162033341447 0.3169460513246433 0.3682612115940457 0.32808681266568035 0.3166556803227838 0.32681263048092146 0.24036881349392158 0.28588779419749416 0.14111741551296691 0.05747081065053713 0.350401307036079 0.16228775317126531 0.4658900294455563 0.16205846111877822 0.3544475192259023 0.2082591680977681 0.24401712121104172 0.22701154702827173 0.20233442796415133 0.45261133334814796 0.2996502366625172 0.05776979374083878 -0.010395952506645803 0.3202686763180407 0.16205846111877822 0.39931383846086194 0.12209249729780629 0.3389065342450607 0.08367339137254964 0.45261133334814796 0.22304391132596385 0.36064687669063134 0.08099938638792473 0.19333408177206862 0.31093477411349635 0.45261133334814796 0.3122932326477091 0.05869139650626768 0.27816098975951226 0.484494720001323 0.2507840126134151 0.2949093170375783 0.46800953815717955 0.2446972076419597 0.13112580806119503 0.3022853003124117 0.3997998012892939 0.08293060893616933 0.3309787567149703 0.12087450435841 0.42498884716227014 0.4658900294455563 0.196740263747092 0.24522881358906368 0.05686993072248748 0.03852385809246144 0.25438902987354295 0.37961116011001983 0.36263068298302903 0.04713332529061 0.22326675306632898 0.27819537448412196 0.4841537315294594 0.3928662392210649 0.1148057533237114 0.2931318735596476 0.18855367305387752 0.2625596097732587 0.06929673058151935 0.484494720001323 0.2606509268104104 0.31972285226371794 0.2648789221832611 0.2474720483508484 0.3682612115940457 0.1567117767523313 0.16214319332290417 0.36295611050384735 0.04484637114472196 0.35330148439832804 0.05877618292523782 0.06546737760414861 0.3905450633592847 0.10646326354133326 0.20423016375959013 0.18841419058459608 0.20356018055268352 0.038506166660131715 0.06546737760414861 0.08140523993335923 0.22114519347824288 0.16917413067678555 0.25166739047618897 0.10473956192786624 0.07192431539707832 0.36240146888531544 0.396407531930783 0.28648619788664753 0.19987706366564223 0.3042706614440114 0.5054228654070021 0.37610189910460023 0.42766718360309824 0.1357421409950234 0.10086824571109795 0.05161150130394309 0.0960210704730928 0.06859463248900996 0.12022695483905596 0.10086824571109795 0.466077211399629 0.0343391536685501 0.2514506496215756 0.07950345696477137 0.3098000942952226 0.40791813899130624 0.06859463248900996 0.2902167032686947 0.28379033013873783 0.43414162401059053 0.0716969445940191 0.06579731459301809 0.25343911582781575 0.2647671837546474 0.10698186391791299 0.26418966526562737 0.4844296319513744 0.35330148439832804 0.4126554625711066 0.35330148439832804 0.4429083194158834 0.024273933539793936 0.08457783870271407 0.3462442456360324 -0.054032309603003446 0.396407531930783 0.32441696452876245 0.3421129160489673 0.27818168649839325 0.5546158537932281 0.3905450633592847 0.035099778821383786 0.3752510217894802 0.16188345926888695 0.016275312538691702 0.24932719673922496 0.25081016125527444 0.16023797439703746 0.4064873142934352 0.1239238593363981 0.28620711071890625 0.3188476033650736 0.30238079917750077 0.42498884716227014 0.4382835991666215 0.4204432500279381 0.384087664878984 0.2689028124976178 0.18755017615542796 0.15462909889308227 0.13649505880803184 0.06088061839181035 0.33468343701437864 0.1507461051320171 0.2214959502131414 0.09072959159586859 -0.025214134750758004 0.18225850642931837 0.17833273543257097 0.29894381390883784 0.29868482980534977 0.43414162401059053 0.30685725659745283 0.3263818815710573 0.5883870937888648 0.18789530234838414 -0.01774227481050664 0.17981969080158813 0.1895242828701978 0.20625884773134148 0.16146933401153268 0.2557000289073347 0.21853040899124967 0.2313837385206613 0.2372793700899227 0.19602501385939336 0.3008505033533246 0.26199291354792237 0.6261437578475936 0.32808681266568035 0.03011482757265944 0.5553524196846717 0.27137650250886064 -0.007191255022300352 0.20572220644718023 0.3023071390553419 0.07025433189238796 0.4204432500279381 0.19540954390582513 0.28443889193413874 0.06015421952644419 0.3294035605115693 0.006349417152287063 0.25011820430992876 0.07738484129596442 0.028792396128023184 -0.026224737958564514 0.23259109960828753 0.24729267456964418 0.011747344627009163 0.25343911582781575 0.2293592771251902 0.2839784290717319 0.0417543168184442 0.30516570596568976 0.01384980774067846 0.4191287303284726 0.36505644524611447 0.027156350383801493 0.15904753349350717 0.22716402671306046 0.02135099350771222 -0.013921803776892052 0.484494720001323 0.1205498056115991 0.4492090260376129 0.21457043680749138 0.40705554446600883 0.33074869002197793 0.1381744996301512 0.23862274579376286 0.17309070513186212 -0.024099986573412443 0.12713841618881178
2:2 0.31678070526613195 0.15455329191689074 1.0 0.6339009785774623 0.437224289597843 0.9628777410215799 0.4239337928889787 0.6619034462109015 0.6029556878332981 0.6271130896908849 0.711049721954135 0.4796294935383225 0.9253034547152195 0.33532768164917964 0.4002495523617037 0.7908496732026143 0.5074773438629945 0.34230875134614175 0.8258067652541303 0.5198867863108818 0.38586625428231247 0.5432817228518584 0.38612784871300226 0.550234372375554 0.5057425077408898 0.2044068674366392 0.4084917805289227 0.4348497590062185 0.5213625544016978 0.5089238084818587 0.2726534324909836 0.5192846991597379 0.7075285843647613 0.30428201050206677 0.5069388159168344 0.39181132178626527 0.5070761159618429 0.7501514681208497 0.5323228344903829 0.4817854850784286 0.41253313923785073 0.5806167467392498 0.623592748645764 0.746031746031746 0.8136789952946507 0.7270076094578729 0.6959720658310694 0.5194121368592824 0.34307801044483766 0.5303910487127124 0.5499827816982003 0.47513350346610256 0.8139071316129228 0.8356676003734828 0.48777822437346297 0.666498317850035 0.8954248366013072 0.33781685851257287 0.3922230742010546 0.3835507126393062 0.301001372176725 0.2544133975784321 0.4228407234990314 0.49683120213535814 0.6281196121209507 0.47865464105547617 0.669833443616814 0.5645333500638344 0.5590782341950549 0.6399520120032293 0.6677346942638874 0.43836109531479545 0.8182254817359689 0.5552165158481462 0.23542850458950926 0.4479499553213365 0.347278714993865 0.5750130790251982 0.43524610157514565 0.3749647590458537 0.36357702374087375 0.5604353660349253 0.5499827816982003 0.2733067621005918 0.6608493011611534 0.2996509471025457 0.38421143623415566 0.46595578432998735 0.3999487291347026 0.3729275188429939 0.313287829251558 0.18389476656120377 0.4239337928889787 0.32000248946612087 0.42879834695000907 0.5908164731238008 0.33936762564888906 0.4376503192166724 0.7321765474903766 0.8318649410599231 0.6454589969658806 0.34419952892000055 0.10097446634510734 0.5772464935579374 0.563161943200443 0.23431985109032422 0.6308606247082547 0.2713710521736992 0.397790321451101 0.42553117952187136 0.6425964584581155 0.5173703147478153 0.5197961243599787 0.3014105018093701 0.32716371348770745 0.7413553739126203 0.47971775176350795 0.5233904011913784 0.51824946755898 0.8409579139425594 0.28936376968430405 0.4187775520983963 0.5194121368592824 0.39714614034658624 0.4088735562733038 0.4841898881211843 0.29445269986293016 0.47366487287706915 0.4628306609490717 0.6588519783324829 0.40411685921286716 0.6999674025121145 0.5648142294179447 0.31136594284982483 0.5077459957210387 0.5398759139963074 0.27799754870945237 0.3869761021608143 0.5631258302567274 0.5247090200757955 0.4377156571617009 0.5077459957210387 0.4842045163985913 0.24047614767510916 0.25034925023692006 0.16155708162167323 0.4935153745654627 0.8089912114258916 0.39905729937945256 0.4653860552009343 0.2356815127072496 0.5434104555431258 0.7149679683797556 0.6772844020551074 0.5981976367065187 0.6956630090905056 0.6500054834071988 0.843670778701443 0.4524047644942329 0.4208006131378658 0.6228470094937781 0.620225627931615 0.5697452809923306 0.7394828996556658 0.23630651745633655 0.37627002351586564 0.3883129396415137 0.34622799773385093 0.4355123246604548 0.6109122164974902 0.33265615669745635 0.48588579964197076 0.5644100234525825 0.4090407008790934 0.32380395177215426 0.6705861814789299 0.5723377912589777 0.1974626070213631 0.24192587303978697 0.6711436309296266 0.2732972077828765 0.5195262394740323 0.4801802553948604 0.4541832915110707 0.3531317380618696 0.13880517713425117 0.4329972910286205 0.11583759836756974 0.5409598382696665 0.4121421712350662 0.6734425720266329 0.32119468685968816 0.7158859501026589 0.6170929696334432 0.4772753998899769 0.5963763232738902 0.16362699855560142 0.3094589907392576 0.36317058535128355 0.663883564751644 0.3749422102407738 0.5381306282258431 0.8945995450426121 0.431308413712019 0.4865738585913197 0.43396386950028204 0.4047107516786302 0.6029556878332981 0.3905896064311783 0.5878099063260583 0.4189939929072404 0.30406052367571496 0.45891509791894586 0.14761887972839663 0.3957107632481107 0.45686754570730514 0.42182796888670665 0.16339287251355677 0.5810921588230832 0.2716846249248832 0.4065320340886038 0.3326789930447192 0.3130869891661215 0.3931953376489126 0.3715765784796166 0.397512984903394 0.4358594178266791 0.7012138188608776 0.39462791144556164 0.13462463390229826 0.35901175254431783 0.13998873878438364 0.209526490602038 0.13713215376716675 0.4789462656574715 0.31033879090544964 0.35197274018723856 0.40245650319359344 0.7952858054368408 0.4472154472317445 0.520764556393894 0.5025269410372041 0.7012138188608776 0.35310934410164807 0.4954380627746647 0.3626330692516877 0.0648008060806196 0.1924701173012167 0.29967653107530207 0.02973718718470707 0.49869348432316835 0.3440538497529499 0.7435826160769596 0.20946410352675748 0.33309383379633845 0.03842460919175006 0.31769395509910986 0.33547713768175874 0.14815442067796528 0.22722047030940537 0.2182657571630569 0.2967116047780317 0.1925632504343688 0.7541297324529457 0.12167113413530108 0.331035758665805 0.26887743689327276 0.3440697552395501 0.5606046677128036 0.6427754729870262 0.5809596399035314 0.3991022950146659 0.45199982682121354 0.28158312815576153 0.4199153638744744 0.19556846789933027 0.6308035381579701 0.356252685621313 0.5604353660349253 0.3792359722999599 0.5010245035762488 0.23358159330233563 -0.19239053458612243 0.3758316339310803 0.239605736349577 0.23835399075123176 0.27326994658617115
2:3 0.533948374322067 0.05182270481340284 0.6339009785774623 1.0 0.6165359447586092 0.7885235332043843 0.5369931791999822 0.4840686572305267 0.5535224036463072 0.5295809105993509 0.6468251668933284 0.5667457832033672 0.6463151960281838 0.36503497124602147 0.43574553922974735 0.7952858054368408 0.4708762814146824 0.4449271498416507 0.5917231555761294 0.5679472426613124 0.32390185036589764 0.6196393014316071 0.43873136626364323 0.4951820863746607 0.6012593867319822 0.22389128213638268 0.3959459727043389 0.5943244116909755 0.7142712809602887 0.43691424530269646 0.27984489052632083 0.40050011551794734 0.6965668817349979 0.4822751203210476 0.40638172756094443 0.5463697596418836 0.48297592721468735 0.5369931791999822 0.446721437024377 0.6744953849976262 0.5266700651780186 0.48644655992782937 0.643238251924384 0.534587238971691 0.7538338934377461 0.690522243713733 0.9587362991618311 0.642780215656462 0.3909272518421631 0.42638544284237473 0.644271191306152 0.5473417372099891 0.8401031592520954 0.49113747789416606 0.4598180436493099 0.675055588308035 0.5283801302463302 0.428183680692158 0.4472246201382385 0.4582229883585021 0.21036939333095941 0.28146678720642315 0.40889453743120757 0.5321040223322083 0.44761683463087576 0.44785830752665 0.7719301861345801 0.5333376742277636 0.4539726789729946 0.5173384701093936 0.5560216887029871 0.30458916626296445 0.7084976029005348 0.629556836099402 0.31698913127540634 0.4230957407290992 0.4124419689403961 0.6975140916356944 0.6393131258933392 0.4156073801508397 0.47470669147148725 0.6783379691299818 0.5422645375974264 0.16289495783366484 0.4732210977748777 0.27872709699225895 0.492675534981889 0.2721867503278663 0.5044842954830836 0.399687806781102 0.18945646934182175 0.2178519367285753 0.5436048689785122 0.3416210895327379 0.42436513816853416 0.7850624381049717 0.22877775755080998 0.44203316445025365 0.7872723617403954 0.7236096997462719 0.617825021826112 0.3942741263792962 0.15926948048863535 0.49467403914233904 0.4829701062384168 0.4574360599732901 0.5820196532780015 0.3696389646142401 0.4817804388089698 0.43845562815201095 0.4994613479348789 0.579492488274147 0.5935551428638683 0.18049092379230933 0.37285678261467936 0.5096377417344611 0.5382971732255388 0.632862680988667 0.39012894160672273 0.7424998208034432 0.25191255580569827 0.5410582629471976 0.642780215656462 0.4316458337229029 0.30774580904865667 0.47647649135521297 0.2853875051564173 0.6420649803051988 0.5755587217245746 0.5621424755499236 0.5558680159019656 0.8890482183977033 0.4957207755718266 0.2556347213370316 0.4884712514624459 0.4582491308396273 0.22801296044226546 0.35400321786111294 0.6260741274438807 0.48182488429142284 0.4225366295195153 0.4884712514624459 0.3499291595971772 0.21315806310892937 0.3876668427245245 0.22056654752342772 0.5360237402960824 0.8307895708009174 0.5920264777472558 0.3641842266189693 0.16512293670605144 0.3319144968703533 0.5072940713593489 0.5724887312889007 0.5789693424028335 0.4762502482636575 0.7424998208034432 0.9163849578088875 0.3967233961303927 0.4447347853021281 0.669226974770582 0.5580496315129075 0.7237785955764776 0.6618576208234888 0.2854537229270856 0.3467530301104463 0.6281794011227033 0.3321057737270406 0.4371133932382116 0.6956737338847019 0.34433580855918366 0.48469591476104995 0.46297310828980215 0.46410937778532013 0.21997774222267621 0.685756199216907 0.5489188889996022 0.189452645686435 0.18159169104074593 0.685364281108962 0.4722778226383806 0.4273014384508704 0.6090283814168155 0.4852487879579995 0.41525128232811476 0.17794837823309587 0.41621855491803067 0.1984562763933374 0.4844014678616283 0.4671280519882651 0.6122159676804201 0.45434969558034244 0.4863513803652954 0.6165242098694169 0.2535435544463125 0.5326469821385864 0.05532121700860242 0.2785511710538263 0.3168402187133969 0.5309314490710058 0.41619524693750604 0.5712454029016804 0.8039974210186976 0.3576422238401002 0.46963923542192304 0.5407366842964875 0.49467403914233904 0.5336873343107172 0.43258290180776954 0.6380472172153866 0.5545401991780203 0.3789268844726512 0.4086701287111784 0.22275663382850375 0.3938765488584407 0.4195541298014028 0.37743136259993565 0.151578001001634 0.530527393286941 0.3030942458341303 0.2827822442414219 0.2630323099561126 0.3222203944254285 0.5152565696830316 0.5242413802950694 0.6421307816373909 0.7115866370078769 0.6773507396549873 0.4329433087964781 0.2842519494216997 0.2876456112160897 0.16566148181757653 0.23418405307981222 0.18735203985234353 0.514997999795909 0.2865268237849852 0.37734136580896394 0.4125378952511334 0.8916827852998066 0.4625268356782703 0.6404550436490751 0.5917231555761294 0.8263213490636443 0.40588582376634047 0.6007208784246236 0.4644635049938986 0.1333656975260591 0.22523827938186688 0.4126038469021885 0.10953795524314042 0.545942080031808 0.29888201429415456 0.7500430995172608 0.19928780176550473 0.2779046559709028 0.12757762501902198 0.29889191742007526 0.3965055107139086 0.19118773718095466 0.20603942537850528 0.255184986593982 0.23704071692903209 0.4119488273620844 0.5898866974282222 0.19448811534528862 0.3307015272355881 0.2578115824262831 0.3120909784664949 0.724534536181978 0.5604275407510937 0.5738574852027992 0.482952570618625 0.512953052057472 0.3676642651504369 0.5566668838395067 0.3843373010925309 0.7551789418914718 0.44298461708669473 0.47437078795320375 0.6050688866948436 0.6588560485079462 0.42830519696912656 -0.2591142496390051 0.41305162157701836 0.340921449964257 0.27459890388098784 0.3989441194743159
2:4 0.5327435929541274 0.2983263350086519 0.437224289597843 0.6165359447586092 1.0 0.5307570307052375 0.5940475275347229 0.6257964246394706 0.6194217489555609 0.70969510354448 0.837634448578749 0.7484073745114873 0.3975217434368584 0.4605701301030731 0.5628178889963911 0.47295658114272915 0.6786282656041829 0.5367916379476357 0.4410788878353528 0.4963365477927566 0.4466356279084416 0.6722847102489734 0.5303370043732356 0.6858964217979634 0.6707319478862236 0.23833388251366427 0.3536562759234743 0.5435151933263239 0.7550501357351017 0.4115535416606839 0.3639754871285099 0.6364967754357533 0.5718747129034358 0.4948330124929636 0.8290396175524549 0.7003727258423579 0.47637092271865294 0.5369555293378374 0.5230194732538499 0.6495202757982983 0.705266474978581 0.6311741384247834 0.49364729785185146 0.5166293819198122 0.5963564257620232 0.41198622663133816 0.6363310787709257 0.6363378965694528 0.5613162782987102 0.716049538054451 0.7413487440427734 0.8432490908817486 0.5010643296867626 0.42134327113344916 0.43633973424005545 0.5941944171878152 0.41340276190125225 0.45116207140185216 0.5186986709970786 0.4095870327768336 0.3153550038240934 0.3495902071544082 0.3514223725306375 0.6006784243160584 0.8241027864945702 0.7777449306800869 0.5938473596370217 0.5387078498439248 0.4364600652976481 0.5369197980714934 0.5128607846519211 0.39415851429870274 0.6543533530743233 0.5813604168243038 0.31314800891407724 0.3761986065381554 0.5318389847450287 0.585447573792738 0.5877150328012941 0.4656410995165792 0.542679627096353 0.7002486448742348 0.5504421916397856 0.41300677735590907 0.6091352805218038 0.331100811469751 0.7136295251524915 0.47007773142433 0.6640195076263733 0.5566968498413367 0.3496717043449846 0.35583016333840733 0.7124605608319668 0.3622021586675597 0.5496110918850045 0.6078470027108281 0.45572575262386567 0.4768572631166595 0.6879106538320937 0.6422706598842608 0.6446871985222733 0.5757931955189101 0.19328390609198898 0.8151758793667507 0.7084976756097588 0.5238195519148956 0.6954458414913877 0.5404402200515082 0.7416860104219893 0.4754877233863707 0.5931799252595636 0.6781271110687102 0.6232726302165238 0.25391253972538697 0.38760188444367594 0.6754183603081957 0.5958846515583328 0.5284974555308913 0.428865251017349 0.5166106507076106 0.42050382503470507 0.6095958500685803 0.6363378965694528 0.6504529793042286 0.51995835150874 0.6200026524464928 0.4411745157305605 0.7780814567994863 0.8090477082500408 0.8031601674195902 0.7089161341535818 0.6037859618797977 0.6832015893219151 0.4324981861658768 0.5642537760215737 0.6884836157722577 0.2517574659920921 0.5578836898067049 0.5347791264679853 0.61981802106813 0.5147929052582028 0.5642537760215737 0.44154773770115996 0.2612529429135223 0.4133280515472941 0.3988386830934408 0.5534981051426093 0.590833416603062 0.6210849944873762 0.6469689554979221 0.39020476523804476 0.6312794100807502 0.33307209234453944 0.6519368144363108 0.7136295251524915 0.7899507597714258 0.5045279575175481 0.5826476451779767 0.31493370031787205 0.5444502084108356 0.5771313799208309 0.661778614074247 0.43985128582515226 0.4871248327317002 0.3112213402161542 0.4775847679191344 0.7771746457681162 0.5313913846970164 0.45827925538877434 0.6574830810868179 0.5096760450723363 0.6180079222218795 0.6786015829112052 0.4869612794186233 0.30717162584658825 0.7018879685732844 0.6737591878772701 0.16772882176063283 0.2506952752389086 0.4713716286682878 0.7694218173296191 0.5898563825786176 0.6757041781908104 0.6113541755022954 0.43199013364553424 0.290764723798706 0.5287578752095939 0.2692068935702845 0.7835429220446313 0.49049859749859287 0.8663619506404078 0.5642747178780687 0.49446152223027945 0.7719361752598041 0.4139304751027063 0.6611812036839722 0.10125261628404351 0.4422442351523221 0.4149912872799244 0.6795280194618928 0.4813026770997674 0.7985582152066378 0.5604497317237123 0.4842944585647624 0.6198344154167855 0.7479360404697042 0.8133043319324175 0.5284974555308913 0.5489399917111145 0.7272131499530907 0.7397399360051649 0.6239160955890299 0.5278952848918003 0.2871086592844417 0.44764315792745024 0.6543122862190606 0.41899292737928867 0.295314416486809 0.5609869237091502 0.5027952449515025 0.3545439431981568 0.32514412287743716 0.40442917126894634 0.6682067670597057 0.6635288747463142 0.8050235162558327 0.7680765975347739 0.5245698911520091 0.5262970141240849 0.3183318561232673 0.4436906477193745 0.27143379469607287 0.29250127416933586 0.2681648556135748 0.6327881046929181 0.2676413942431259 0.4483350743716888 0.5403829343624009 0.5736464877319233 0.7787765489882915 0.510179283333085 0.5441762835311291 0.635737020402766 0.4540816622226483 0.594329870877317 0.56324301122424 0.1900646028287481 0.31435210481766346 0.5328236882832622 0.19278788274003625 0.7281577833974846 0.46735611574382213 0.4230517141365847 0.21278252281357773 0.5384638406121695 0.24644463435435307 0.45756642506997214 0.6009435254625226 0.13667793892403407 0.2678626189815557 0.4045292989122855 0.29450913442937754 0.5130024739862084 0.5898184906312499 0.32836663720275544 0.46779204277145614 0.2814812108359581 0.46297769454104687 0.8118740700680837 0.7044247186762566 0.7295563864621492 0.5324102781167281 0.5138765849063187 0.45046596467761274 0.6256321149162669 0.3559826982398078 0.6743992287007099 0.47182842393220403 0.7303556255003122 0.707420258078562 0.6277425900371776 0.6802751672980728 -0.08709531732582973 0.4241047582835237 0.4090041987603941 0.3504423642724623 0.4236948731908031
