w1:1w1:2w1:3w1:4w1:5w1:6w1:7w2:0w2:1w2:2w2:3w2:4w2:5w2:6w2:7w2:8w2:9w2:10w2:11w2:12w2:13w2:14w2:15w2:16
1:1w1.0w0.760427807486631w0.813691037226027w0.875638393865261w0.6919786096256685w0.8256911058016454w0.4393403954940433w1.0w0.7283934898716588w0.31678070526613195w0.533948374322067w0.5327435929541274w0.44094336977452186w0.31374469300944113w0.2895148555914729w0.6117888458258738w0.45207939443048495w0.43644282902918813w0.6713976763891603w0.31678070526613195w0.4258879771891961w0.4500603835318276w0.5086478832191204w0.20304257910619472
1:2w0.760427807486631w1.0w0.7303690750140819w0.8256911058016454w0.9657754010695188w0.625901953547183w0.365540434046225w0.760427807486631w0.1712159996112664w0.3967253627465438w0.6800990957539236w0.4987499838324284w0.5738076619853006w0.364837976349401w0.3441955703068944w0.4840556374759741w0.3620503590557637w0.48920224279202573w0.5777266569325672w0.47667002022695565w0.3819332244816209w0.30907761278691775w0.620570403691697w0.13491820131958154
1:3w0.813691037226027w0.7303690750140819w1.0w0.9556988101557221w0.5637251505901915w0.5908992643308739w0.1801385910399862w0.813691037226027w0.44156381095936453w0.13015904775797088w0.5226006728715432w0.5670325913015914w0.2961740757279733w0.13378387187653873w0.09924845544113824w0.2996370011762671w0.3247052738688658w0.3334439050405768w0.4447584893135295w0.24693725883054288w0.33840257158086934w0.4092375809895317w0.4804936809756869w0.13378387187653873
1:4w0.875638393865261w0.8256911058016454w0.9556988101557221w1.0w0.7257965296744142w0.7813211845102506w0.2698196210092245w0.875638393865261w0.529390193868801w0.24938430337703793w0.5295942704628704w0.5805941630328914w0.3938630157904643w0.23495868523844293w0.17598945985978592w0.3965170539313227w0.42213570148427626w0.4217645278210409w0.5580754226242025w0.34272111867604627w0.4270928207723623w0.4352401270241086w0.4827263416245588w0.14796571748073845
1:5w0.6919786096256685w0.9657754010695188w0.5637251505901915w0.7257965296744142w1.0w0.6758492416107986w0.40244041477013415w0.6919786096256685w0.1712159996112664w0.46068108873087327w0.6136669496485342w0.43076276558903026w0.6003805204274564w0.4159312596893609w0.38325322367505266w0.509602279145954w0.38455761789944404w0.5042763610099794w0.5947577513792205w0.5086478832191204w0.3965848087174793w0.2711207129709805w0.5566146777073675w0.12640265409625492
1:6w0.8256911058016454w0.625901953547183w0.5908992643308739w0.7813211845102506w0.6758492416107986w1.0w0.3954736648887802w0.8256911058016454w0.8004379731296272w0.36605532250079836w0.2969121195958885w0.43176361656785117w0.3938630157904643w0.33437921981867663w0.2443902215866663w0.5207927221566149w0.5206768014052259w0.4327640917087942w0.645068390381907w0.34272111867604627w0.4841127749406673w0.4114997564591572w0.27271850720179003w0.16039328430326766
1:7w0.4393403954940433w0.365540434046225w0.1801385910399862w0.2698196210092245w0.40244041477013415w0.3954736648887802w1.0w0.4393403954940433w0.3118387202853922w0.7172062097571538w0.7553477813912679w0.4327482692322167w0.7219226721396591w0.6988246373856041w0.6739489237089104w0.6804621999450627w0.6751066429708813w0.5861897737215063w0.6008916377027167w0.7286987479205133w0.4747028647861368w0.5378588175469216w0.6827285952670753w0.5917104189824459
2:0w1.0w0.760427807486631w0.813691037226027w0.875638393865261w0.6919786096256685w0.8256911058016454w0.4393403954940433w1.0w0.7283934898716588w0.31678070526613195w0.533948374322067w0.5327435929541274w0.44094336977452186w0.31374469300944113w0.2895148555914729w0.6117888458258738w0.45207939443048495w0.43644282902918813w0.6713976763891603w0.31678070526613195w0.4258879771891961w0.4500603835318276w0.5086478832191204w0.20304257910619472
2:1w0.7283934898716588w0.1712159996112664w0.44156381095936453w0.529390193868801w0.1712159996112664w0.8004379731296272w0.3118387202853922w0.7283934898716588w1.0w0.15455329191689074w0.05182270481340284w0.2983263350086519w0.1239238593363981w0.16101687415841284w0.10200250324681116w0.4382835991666215w0.40411036631588604w0.2204829357458394w0.484494720001323w0.06778653154249593w0.339778491280428w0.38253395135062923w0.06778653154249593w0.16101687415841284
2:2w0.31678070526613195w0.3967253627465438w0.13015904775797088w0.24938430337703793w0.46068108873087327w0.36605532250079836w0.7172062097571538w0.31678070526613195w0.15455329191689074w1.0w0.6339009785774623w0.437224289597843w0.9628777410215799w0.4239337928889787w0.6619034462109015w0.6029556878332981w0.6271130896908849w0.711049721954135w0.4796294935383225w0.9253034547152195w0.33532768164917964w0.4002495523617037w0.7908496732026143w0.5074773438629945
2:3w0.533948374322067w0.6800990957539236w0.5226006728715432w0.5295942704628704w0.6136669496485342w0.2969121195958885w0.7553477813912679w0.533948374322067w0.05182270481340284w0.6339009785774623w1.0w0.6165359447586092w0.7885235332043843w0.5369931791999822w0.4840686572305267w0.5535224036463072w0.5295809105993509w0.6468251668933284w0.5667457832033672w0.6463151960281838w0.36503497124602147w0.43574553922974735w0.7952858054368408w0.4708762814146824
2:4w0.5327435929541274w0.4987499838324284w0.5670325913015914w0.5805941630328914w0.43076276558903026w0.43176361656785117w0.4327482692322167w0.5327435929541274w0.2983263350086519w0.437224289597843w0.6165359447586092w1.0w0.5307570307052375w0.5940475275347229w0.6257964246394706w0.6194217489555609w0.70969510354448w0.837634448578749w0.7484073745114873w0.3975217434368584w0.4605701301030731w0.5628178889963911w0.47295658114272915w0.6786282656041829
